Adelaide,Albany,Albury,AliceSprings,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Darwin,GoldCoast,Hobart,Launceston,Melbourne,Mildura,Moree,MountGambier,Newcastle,Nuriootpa,Penrith,Perth,Portland,Richmond,Sale,Sydney,Townsville,WaggaWagga,Wollongong
,,,,,,0.0,,0.0,,,0.0,,0.2,,1.0,,,,,,,0.0,,,,1.8,,,
2.8,,,,,,0.0,,8.2,,,0.0,,2.8,,2.0,,,,,,,0.0,,,,0.4,,,
0.2,,,,,,0.0,,0.0,,,18.8,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
1.2,,,,,,0.0,,0.0,,,0.0,,0.2,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,22.6,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,7.6,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.6,,,,,,2.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,1.2,,0.0,,,1.0,,0.6,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,13.2,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.6,,,
0.0,,,,,,0.2,,0.6,,,57.6,,0.2,,0.0,,,,,,,0.0,,,,9.0,,,
0.0,,,,,,14.4,,0.0,,,13.8,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.2,,0.0,,,0.4,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,25.4,,0.4,,1.6,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.2,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,1.8,,,
0.0,,,,,,6.6,,0.8,,,0.0,,11.8,,2.6,,,,,,,0.0,,,,12.6,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,11.4,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,5.0,,,,2.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.2,,0.0,,,,,,,20.4,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.2,,,,0.0,,,
2.8,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,2.2,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,6.2,,,,6.2,,,
0.0,,,,,,0.4,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.2,,,,7.6,,,
0.0,,,,,,,,0.0,,,0.0,,0.0,,0.4,,,,,,,0.0,,,,0.2,,,
,,,,,,0.0,,0.0,,,0.0,,0.6,,0.2,,,,,,,0.0,,,,0.4,,,
1.4,,,,,,0.0,,0.0,,,4.4,,0.0,,0.0,,,,,,,0.0,,,,0.8,,,
0.0,,,,,,0.2,,16.0,,,0.0,,0.0,,2.8,,,,,,,0.0,,,,2.8,,,
0.0,,,,,,2.8,,0.0,,,0.0,,2.8,,2.0,,,,,,,9.2,,,,0.2,,,
0.8,,,,,,0.0,,0.0,,,0.2,,0.0,,0.0,,,,,,,9.0,,,,0.0,,,
0.0,,,,,,23.6,,0.0,,,0.0,,0.2,,0.0,,,,,,,8.4,,,,0.0,,,
0.2,,,,,,0.0,,0.0,,,0.0,,6.2,,0.0,,,,,,,2.8,,,,0.0,,,
1.6,,,,,,0.0,,8.4,,,0.0,,9.2,,7.6,,,,,,,0.0,,,,0.2,,,
0.2,,,,,,8.6,,0.0,,,0.0,,0.4,,0.0,,,,,,,0.0,,,,0.4,,,
0.0,,,,,,0.0,,0.0,,,0.6,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.0,,0.0,,,0.4,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.4,,0.0,,,0.0,,0.6,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,8.8,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,1.0,,0.0,,,0.0,,0.0,,10.2,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,0.2,,3.2,,,0.0,,0.2,,0.0,,,,,,,0.0,,,,6.6,,,
0.0,,,,,,0.0,,0.0,,,0.0,,5.6,,0.0,,,,,,,0.0,,,,1.2,,,
0.0,,,,,,31.8,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
1.4,,,,,,14.6,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,,,0.0,,,
0.0,,,,,,77.2,,0.0,,,7.8,,0.0,,0.4,,,,,,,0.0,,,,6.2,,,
0.6,,,,,,79.4,,11.6,,,9.2,,6.6,,4.0,,,,,,,2.6,,,,29.4,,,
0.0,,,,,,28.8,,0.4,,,0.0,,6.8,,0.2,,,,,,,0.6,,,,0.2,,,
5.0,,,,,,0.2,,3.0,,,5.6,,19.8,,5.8,,,,,,,0.2,,,,0.0,,,
0.0,,,,,,6.6,,13.8,,,0.0,,1.2,,15.2,,,,,,,17.4,,,,0.2,,,
0.0,,,,,,0.0,,3.0,,,0.0,,0.6,,0.0,,,,,,,1.8,,,,2.4,,,
0.0,,,,,,0.0,,0.0,,,0.0,,0.2,,0.0,,,,,,,4.0,,,,0.0,,,
0.0,,,,,,11.6,,0.0,,,0.0,,0.0,,0.0,,,,,,,0.2,,,,0.0,,,
0.0,,,,,,25.2,,0.0,,,0.0,,0.0,,0.0,,,,,,,1.4,,,,0.0,,,
2.6,,,,,,2.2,,9.2,,,0.0,,6.8,,0.4,,,,,,,0.2,,,,0.2,,,
0.0,,,,,,0.0,,15.4,,,1.8,,5.6,,5.4,,,,,,,0.0,,,,10.8,,,
0.0,,,,,,3.4,,3.4,,,24.6,,0.0,,0.0,,,,,,,0.0,,,,11.2,,,
0.0,0.0,0.6,0.0,3.2,0.0,0.0,0.4,0.0,,,0.0,0.0,0.8,3.4,1.4,,,4.0,0.0,,0.0,0.0,,,,0.0,23.6,,
0.0,0.0,0.0,1.2,0.4,0.0,0.0,8.4,0.0,,,1.8,0.0,2.6,4.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.6,,
0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.0,,,2.6,0.0,0.6,1.0,0.0,,,1.0,0.0,,0.0,0.4,,,,0.0,2.4,,
0.0,7.8,0.0,0.0,0.2,0.0,3.6,0.0,0.0,,,0.0,0.8,1.6,0.0,0.0,,,0.0,0.0,,0.0,0.8,,,,0.0,0.0,,0.4
1.0,0.0,1.0,0.2,1.2,0.2,9.6,0.0,0.4,,,12.6,0.2,2.2,4.6,0.6,,,12.8,0.0,,0.0,0.4,,,,0.0,0.0,,0.0
0.0,0.0,0.2,2.6,0.0,0.2,7.8,0.0,0.0,,,0.0,3.6,5.8,1.0,0.0,,,0.6,0.0,,0.2,0.0,,,,0.0,1.4,,0.2
0.0,0.0,0.0,4.8,0.0,0.2,12.4,0.0,0.0,,,7.2,15.4,0.0,0.4,0.4,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.6
0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,,,0.0,0.2,0.0,0.0,0.0,,,0.0,0.0,,12.0,0.0,,,,6.8,76.8,,11.2
1.4,0.0,0.0,0.0,0.0,0.0,0.2,4.6,0.0,,,0.0,1.2,0.0,0.8,0.0,,,0.4,0.0,,4.8,0.0,,,,1.8,3.8,,3.0
0.0,14.4,1.4,0.0,5.0,3.2,0.6,0.2,0.0,,,27.2,,1.0,0.0,4.8,,,4.2,0.0,,0.0,3.2,,,,0.0,0.0,,0.0
0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.0,,,6.8,0.0,0.0,0.0,0.0,,,0.0,0.0,,,4.2,,,,3.4,0.0,,15.0
9.8,0.2,2.2,14.4,0.0,0.0,9.6,0.0,4.6,,,0.6,13.2,0.0,0.0,0.0,,,0.8,0.4,,6.8,0.0,,,,3.6,0.0,,3.4
23.6,0.2,15.6,0.0,53.6,30.4,0.0,0.0,55.4,,,2.8,6.2,2.2,13.6,36.2,,,78.8,29.8,,42.2,0.0,,,,28.2,0.0,,48.4
0.6,0.0,3.6,0.0,11.0,4.0,0.4,0.0,0.0,,,8.8,0.0,11.4,15.0,21.8,,,2.0,1.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,1.4,0.0,0.0,31.8,0.0,,,14.8,0.0,0.0,0.0,0.8,,,0.0,0.0,,0.0,0.0,,,,0.0,21.2,,0.6
0.0,0.8,,0.0,0.0,0.0,0.0,0.2,0.0,,,44.8,0.0,0.0,0.0,0.0,,,0.4,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,0.2,0.0,0.0,1.8,1.2,0.0,0.0,0.0,,,28.0,0.0,2.6,0.2,3.4,,,6.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,0.0,16.8,0.0,0.6,10.0,0.0,3.6,7.8,,,10.4,0.0,0.0,0.0,1.4,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,0.0,10.6,0.0,1.4,5.8,2.0,0.0,0.6,,,36.6,11.0,7.8,2.0,4.0,,,0.6,1.2,,0.0,0.0,,,,0.6,0.0,,0.8
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.2,,,0.0,0.0,,0.0,0.6,,,,0.0,0.0,,0.0
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,13.4,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,2.0,,,,0.4,0.2,,0.0
0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,1.2,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,4.2,,,0.0,0.0,0.0,0.2,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.4,,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.0,,,3.6,0.0,0.0,0.0,0.0,,,0.0,2.0,,0.0,0.0,,,,0.4,0.0,,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.4,14.2,0.0,1.2,0.0,,,0.0,0.0,,0.6,0.0,,,,0.0,0.0,,0.2
0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,,,0.0,6.8,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
2.6,0.0,0.0,21.4,0.0,0.2,0.6,17.4,0.0,,,3.0,0.0,0.0,0.2,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0
0.0,2.4,0.0,0.2,0.0,0.0,4.2,26.8,33.0,,,12.4,20.0,0.0,0.0,0.0,,,0.0,0.0,,1.8,0.0,,,,7.0,0.0,,6.0
0.0,0.0,0.0,9.4,0.0,0.0,0.2,35.0,0.0,,,0.0,22.8,0.0,0.2,0.0,,,0.8,0.0,,0.0,0.0,,,,0.0,14.4,,0.0
0.2,0.0,1.2,0.0,2.4,0.2,6.6,0.0,0.0,,,22.2,8.2,0.2,6.6,1.8,,,6.0,10.6,,1.4,0.0,,,,2.0,2.8,,2.6
1.2,0.0,0.8,0.0,0.2,0.8,4.0,54.8,0.0,,,14.6,0.0,0.4,0.2,0.0,,,0.0,0.0,,0.2,0.0,,,,0.0,31.2,,0.0
0.0,0.0,0.0,0.0,0.2,0.0,0.0,15.8,0.0,0.0,0.0,2.4,0.0,2.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.2,0.0,0.0,0.0,0.0,5.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.8,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,4.6,2.0,4.0,0.4,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.4,0.0,0.0,0.8,15.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,7.8,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.4,0.0,0.0,1.4,0.0,0.4,1.0,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.2,68.2,0.0,0.0,3.2,10.4,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,9.8,0.8,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.2,3.4,0.0,1.2,2.8,0.0,1.0
0.0,1.2,0.0,0.0,0.0,0.0,0.0,140.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,177.6,0.0,0.2
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,53.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,6.6,0.0,1.0,0.0,0.0,0.4,0.4,1.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,6.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.2,0.0,0.0,0.2,0.4,0.0,3.2,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
0.0,0.2,0.0,5.2,0.0,0.0,0.0,102.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
0.0,0.0,0.0,7.8,0.0,0.0,0.0,57.8,0.0,4.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8,0.0,0.0,0.0,0.0,62.0,21.2,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,15.8,0.0
0.0,1.2,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,8.8,0.0,0.0,0.0,0.0,0.8,47.6,0.0,0.0,0.0,2.2,0.0,0.0,1.6,0.0,1.0,0.2,0.2,5.2
0.0,2.8,6.4,0.4,0.0,0.0,26.6,3.4,18.6,18.0,0.0,81.0,48.2,0.6,7.2,0.0,0.0,23.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,1.2,0.0,21.4,12.8,0.0
1.0,0.0,0.0,0.2,0.0,0.0,4.4,0.0,10.2,8.6,0.0,0.0,10.8,0.2,0.0,0.0,0.0,0.0,3.2,0.0,1.0,0.0,0.0,7.4,0.0,1.2,0.0,54.0,0.0,1.2
0.0,1.4,0.0,1.4,0.0,0.0,0.0,3.8,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.0,29.8,5.8,0.0,0.0,6.0,53.4,7.8,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0
0.0,0.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,3.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,10.6,0.0,14.2,19.0,0.0,5.6
0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,4.4,4.2,0.0,0.0
0.0,5.6,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.4,17.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.6,41.4,6.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,,35.2,0.0,0.0,0.0,48.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0
0.0,0.0,0.0,9.0,0.0,0.0,0.8,47.4,0.0,0.0,0.0,2.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,31.2,0.0,0.0
0.0,0.0,0.2,0.0,0.0,0.0,1.0,18.2,0.0,0.0,2.4,3.4,0.0,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.0,58.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.6,0.6,0.6,0.2,0.4,3.8,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,236.8,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.0,0.6,37.2,0.0,1.6,1.0,8.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,93.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.4,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0
0.0,2.4,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0.0,0.0,95.8,0.0,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6,0.0,0.0
0.8,0.0,0.0,0.0,0.0,0.0,0.0,121.6,0.0,0.0,0.0,9.8,0.0,2.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,95.2,0.0,0.0
0.0,0.0,0.4,0.0,1.2,0.0,0.0,6.8,0.0,0.0,0.0,48.8,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,50.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,3.2,0.0,1.6,2.8,0.0,3.4,3.8,0.0,3.2
0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.0,0.0,0.0,0.0,8.4,0.0,0.0,11.0,0.0,0.0,7.0,0.4,13.4,0.0,6.6,0.0,0.0,4.6,0.0,5.6,0.0,0.0,1.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,19.8,1.0,3.8,2.0,0.0,0.0,0.0,0.0,0.2,13.2,0.0,1.6,0.0,0.8,0.0,21.0,0.6,48.0,0.0,12.6
0.0,0.2,3.0,0.0,0.0,0.0,23.8,0.0,4.0,0.6,16.6,9.8,39.4,0.0,0.0,0.0,0.0,0.0,0.0,45.4,0.0,0.8,0.0,0.0,7.6,1.8,23.2,52.6,8.0,1.4
0.0,2.8,0.0,0.0,0.0,0.0,36.8,69.2,0.0,26.0,30.0,12.6,39.8,0.0,0.0,0.0,0.0,29.2,0.0,3.6,0.0,28.0,0.0,0.0,18.2,0.0,19.6,9.6,0.0,0.4
0.0,1.8,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,38.6,18.4,21.0,0.0,0.0,0.0,0.0,51.4,0.0,147.2,0.0,32.8,0.2,0.0,27.6,0.0,25.6,0.0,0.0,31.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,63.6,24.2,1.4,0.0,1.4,0.0,0.0,0.0,0.0,13.8,0.0,34.6,0.0,0.0,39.8,0.0,16.4,0.6,0.6,23.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,189.0,90.4,0.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,0.0,3.8,0.0,0.0,3.4,0.0,3.8,43.2,0.0,7.2
0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,1.6,58.6,53.2,5.6,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,10.8,0.0,0.0,13.6,0.0,24.6,0.0,0.0,16.8
0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4,3.4,0.0,0.0,0.0,4.0,0.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.6,0.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.8
0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.6,0.0,6.8,5.6,13.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.8
0.0,0.0,0.0,0.0,0.2,0.0,1.0,27.4,0.0,0.0,15.8,8.0,29.2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,24.6,0.0,2.2,17.4,0.0,7.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.2,4.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,56.6,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,1.2,2.0,0.0,3.2,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,3.2,0.0,0.2,8.2,0.0,0.8,0.8,0.0,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.8,0.0,15.2,0.0,14.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.2,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,65.2,0.0,0.0
0.0,1.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2.4,35.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.4,0.0,0.0,0.8,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,0.4,0.0,0.0,0.8,3.2,0.2,0.0,0.0,0.0,36.6,19.0,0.0,0.0,0.2,0.8,0.6,0.0,0.4,0.0,1.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
10.2,0.0,0.2,0.0,2.0,0.0,0.2,0.0,0.0,0.0,0.6,0.6,9.8,2.0,6.4,2.4,1.2,0.0,5.8,0.0,12.6,0.0,0.0,13.0,0.0,3.6,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,10.2,0.0,4.0,3.6,4.0,2.0,0.0,0.0,2.2,0.0,0.2,0.0,0.0,1.4,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.2,0.0,0.0,0.0,2.6,0.0,0.4,0.0,6.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.8,0.0,1.4
